compliance_id,server_id,splunk_status,qualys_status,crowdstrike_status,firewall_status,patch_status,password_policy,compliance_score,compliance_status
403,403,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
404,404,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
405,405,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
406,406,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
407,407,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
408,408,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
409,409,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
410,410,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
411,411,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
412,412,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
413,413,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
414,414,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
415,415,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
416,416,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
417,417,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
418,418,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
419,419,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
420,420,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
421,421,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
422,422,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
423,423,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
424,424,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
425,425,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
426,426,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
427,427,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
428,428,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
429,429,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
430,430,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
431,431,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
432,432,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
433,433,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
434,434,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
435,435,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
436,436,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
437,437,Running,Running,Stopped,Enabled,Updated,Non-Compliant,70,Warning
438,438,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
439,439,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
440,440,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
441,441,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
442,442,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
443,443,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
444,444,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
445,445,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
446,446,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
447,447,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
448,448,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
449,449,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
450,450,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
451,451,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
452,452,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
453,453,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
454,454,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
455,455,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
456,456,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
457,457,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
458,458,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
459,459,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
460,460,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
461,461,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
462,462,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
463,463,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
464,464,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
465,465,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
466,466,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
467,467,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
468,468,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
469,469,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
470,470,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
471,471,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
472,472,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
473,473,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
474,474,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
475,475,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
476,476,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
477,477,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
478,478,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
479,479,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
480,480,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
481,481,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
482,482,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
483,483,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
484,484,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
485,485,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
486,486,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
487,487,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
488,488,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
489,489,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
490,490,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
491,491,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
492,492,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
493,493,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
494,494,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
495,495,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
496,496,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
497,497,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
498,498,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
499,499,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
500,500,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
501,501,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
502,502,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
503,503,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
504,504,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
505,505,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
506,506,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
507,507,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
508,508,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
509,509,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
510,510,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
511,511,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
512,512,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
513,513,Running,Stopped,Running,Disabled,Updated,Compliant,65,Non-Compliant
514,514,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
515,515,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
516,516,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
517,517,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
518,518,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
519,519,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
520,520,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
521,521,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
522,522,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
523,523,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
524,524,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
525,525,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
526,526,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
527,527,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
528,528,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
529,529,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
530,530,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
531,531,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
532,532,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
533,533,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
534,534,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
535,535,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
536,536,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
537,537,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
538,538,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
539,539,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
540,540,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
541,541,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
542,542,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
543,543,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
544,544,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
545,545,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
546,546,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
547,547,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
548,548,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
549,549,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
550,550,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
551,551,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
552,552,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
553,553,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
554,554,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
555,555,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
556,556,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
557,557,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
558,558,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
559,559,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
560,560,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
561,561,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
562,562,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
563,563,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
564,564,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
565,565,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
566,566,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
567,567,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
568,568,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
569,569,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
570,570,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
571,571,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
572,572,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
573,573,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
574,574,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
575,575,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
576,576,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
577,577,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
578,578,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
579,579,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
580,580,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
581,581,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
582,582,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
583,583,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
584,584,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
585,585,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
586,586,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
587,587,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
588,588,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
589,589,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
590,590,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
591,591,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
592,592,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
593,593,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
594,594,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
595,595,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
596,596,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
597,597,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
598,598,Stopped,Running,Running,Enabled,Outdated,Compliant,65,Non-Compliant
599,599,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
600,600,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
601,601,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
602,602,Running,Stopped,Running,Enabled,Updated,Compliant,80,Warning
603,603,Running,Running,Running,Disabled,Updated,Compliant,85,Warning
604,604,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
605,605,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
606,606,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
607,607,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
608,608,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
609,609,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
610,610,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
611,611,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
612,612,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
613,613,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
614,614,Running,Running,Running,Enabled,Outdated,Compliant,85,Warning
615,615,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
616,616,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
617,617,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
618,618,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
619,619,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
620,620,Running,Running,Running,Enabled,Outdated,Non-Compliant,75,Warning
621,621,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
622,622,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
623,623,Running,Running,Stopped,Enabled,Updated,Compliant,80,Warning
624,624,Stopped,Running,Running,Enabled,Updated,Compliant,80,Warning
625,625,Running,Running,Running,Enabled,Updated,Non-Compliant,90,Compliant
626,626,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
627,627,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
628,628,Running,Running,Running,Enabled,Updated,Compliant,100,Compliant
