performance_id,server_id,cpu_usage,memory_usage,disk_usage,uptime_days
4129,4129,30,69,26,338
4130,4130,53,47,37,67
4131,4131,52,42,31,440
4132,4132,18,25,74,520
4133,4133,29,33,91,671
4134,4134,36,63,51,647
4135,4135,34,36,22,629
4136,4136,53,68,31,8
4137,4137,33,52,47,682
4138,4138,61,86,81,288
4139,4139,80,63,48,581
4140,4140,86,92,93,656
4141,4141,73,67,74,297
4142,4142,34,56,32,139
4143,4143,68,95,84,446
4144,4144,24,20,72,330
4145,4145,27,42,83,421
4146,4146,71,48,39,435
4147,4147,60,40,51,372
4148,4148,56,62,53,307
4149,4149,56,55,60,198
4150,4150,10,48,71,295
4151,4151,59,58,42,357
4152,4152,19,24,89,655
4153,4153,61,53,46,187
4154,4154,86,79,94,354
4155,4155,51,59,20,474
4156,4156,19,28,78,542
4157,4157,51,51,41,22
4158,4158,30,46,44,435
4159,4159,51,70,58,138
4160,4160,54,47,35,338
4161,4161,48,54,75,273
4162,4162,79,60,30,77
4163,4163,38,58,35,553
4164,4164,30,49,93,405
4165,4165,60,86,65,144
4166,4166,34,63,55,697
4167,4167,60,89,68,461
4168,4168,49,42,34,312
4169,4169,62,88,65,267
4170,4170,56,43,47,17
4171,4171,42,62,28,519
4172,4172,82,78,83,517
4173,4173,10,20,92,304
4174,4174,31,36,78,253
4175,4175,85,89,78,505
4176,4176,74,70,48,709
4177,4177,66,86,69,517
4178,4178,31,46,44,612
4179,4179,26,60,59,289
4180,4180,32,23,78,83
4181,4181,56,64,30,621
4182,4182,37,44,51,712
4183,4183,24,50,38,711
4184,4184,74,55,65,211
4185,4185,58,66,48,65
4186,4186,18,21,84,146
4187,4187,58,62,50,705
4188,4188,22,30,73,277
4189,4189,45,45,60,81
4190,4190,51,68,48,398
4191,4191,43,68,60,406
4192,4192,53,38,48,104
4193,4193,25,47,75,195
4194,4194,65,46,46,727
4195,4195,22,47,86,176
4196,4196,23,37,73,526
4197,4197,45,72,45,728
4198,4198,70,58,50,303
4199,4199,35,28,94,282
4200,4200,56,47,52,108
4201,4201,27,28,71,471
4202,4202,31,43,79,582
4203,4203,23,49,52,295
4204,4204,42,62,34,422
4205,4205,44,45,49,40
4206,4206,61,64,51,353
4207,4207,42,69,56,433
4208,4208,68,65,53,700
4209,4209,76,75,87,594
4210,4210,66,43,49,447
4211,4211,32,55,53,207
4212,4212,36,49,54,721
4213,4213,47,46,41,281
4214,4214,53,65,43,216
4215,4215,21,34,91,717
4216,4216,49,46,44,330
4217,4217,32,46,60,490
4218,4218,59,49,25,175
4219,4219,52,52,73,188
4220,4220,53,59,54,671
4221,4221,38,62,36,517
4222,4222,10,45,72,545
4223,4223,61,64,49,287
4224,4224,74,54,47,296
4225,4225,51,51,53,542
4226,4226,42,50,25,546
4227,4227,78,72,82,517
4228,4228,55,56,48,542
4229,4229,45,42,51,609
4230,4230,89,74,87,7
4231,4231,60,47,41,165
4232,4232,56,63,51,35
4233,4233,66,40,43,262
4234,4234,38,50,35,34
4235,4235,28,25,85,360
4236,4236,51,44,50,367
4237,4237,41,42,34,409
4238,4238,23,23,76,708
4239,4239,31,43,37,581
4240,4240,28,29,86,130
4241,4241,33,50,35,473
4242,4242,60,41,50,643
4243,4243,42,51,52,585
4244,4244,60,51,31,180
4245,4245,74,60,73,666
4246,4246,57,73,71,653
4247,4247,53,77,50,407
4248,4248,11,30,78,298
4249,4249,47,68,28,439
4250,4250,41,58,45,467
4251,4251,51,60,53,397
4252,4252,56,56,45,85
4253,4253,40,57,25,302
4254,4254,62,93,93,361
4255,4255,10,30,87,673
4256,4256,38,55,24,442
4257,4257,44,66,40,598
4258,4258,55,61,39,205
4259,4259,32,44,49,699
4260,4260,35,66,45,253
4261,4261,46,51,38,590
4262,4262,48,49,55,147
4263,4263,41,48,50,693
4264,4264,51,65,31,161
4265,4265,34,70,48,49
4266,4266,73,69,40,611
4267,4267,48,52,33,694
4268,4268,34,33,54,638
4269,4269,39,36,59,675
4270,4270,74,81,60,41
4271,4271,72,82,58,279
4272,4272,51,85,48,529
4273,4273,61,48,35,535
4274,4274,33,40,28,100
4275,4275,82,88,95,29
4276,4276,39,60,56,53
4277,4277,35,50,48,271
4278,4278,60,51,45,339
4279,4279,35,49,91,443
4280,4280,37,36,59,692
4281,4281,26,26,87,148
4282,4282,53,57,36,167
4283,4283,52,67,57,261
4284,4284,43,36,41,209
4285,4285,68,50,45,282
4286,4286,11,29,91,146
4287,4287,30,41,20,607
4288,4288,22,23,86,49
4289,4289,54,34,25,155
4290,4290,62,58,34,130
4291,4291,54,60,48,104
4292,4292,24,69,59,249
4293,4293,47,79,72,495
4294,4294,56,53,48,495
4295,4295,63,64,52,97
4296,4296,35,49,71,339
4297,4297,59,38,32,572
4298,4298,56,61,44,648
4299,4299,79,94,94,504
4300,4300,46,76,53,102
4301,4301,78,91,90,89
4302,4302,88,77,73,449
4303,4303,68,69,66,154
4304,4304,71,73,74,287
4305,4305,82,94,82,627
4306,4306,77,54,30,2
4307,4307,36,51,33,679
4308,4308,65,89,90,478
4309,4309,53,50,60,400
4310,4310,44,52,63,218
4311,4311,85,95,91,292
4312,4312,15,29,95,293
4313,4313,64,51,55,368
4314,4314,38,62,51,250
4315,4315,25,41,39,620
4316,4316,46,62,50,581
4317,4317,56,38,45,698
4318,4318,77,94,82,373
4319,4319,63,84,79,709
4320,4320,60,41,55,427
4321,4321,48,49,40,38
4322,4322,66,74,80,634
4323,4323,21,44,87,96
4324,4324,57,68,45,682
4325,4325,18,28,81,304
4326,4326,40,60,49,80
4327,4327,52,56,35,199
4328,4328,39,52,33,702
4329,4329,52,69,36,582
4330,4330,62,87,86,249
4331,4331,50,46,47,342
4332,4332,14,29,93,382
4333,4333,67,90,67,492
4334,4334,18,37,91,615
4335,4335,14,26,92,337
4336,4336,29,61,61,434
4337,4337,42,41,38,510
4338,4338,31,52,56,444
4339,4339,78,80,87,16
4340,4340,26,37,43,251
4341,4341,79,68,66,413
4342,4342,46,54,35,170
4343,4343,41,69,46,87
4344,4344,20,63,36,135
4345,4345,32,70,48,651
4346,4346,63,78,53,315
4347,4347,41,40,35,188
4348,4348,86,91,76,540
4349,4349,48,55,45,375
4350,4350,88,89,77,269
4351,4351,65,67,51,704
4352,4352,21,23,82,651
4353,4353,46,49,50,194
4354,4354,77,95,75,574
4355,4355,54,76,74,479
4356,4356,60,40,53,545
4357,4357,40,63,58,308
4358,4358,86,74,71,383
4359,4359,24,65,30,504
4360,4360,54,52,34,132
4361,4361,68,61,36,258
4362,4362,68,60,60,513
4363,4363,45,55,53,253
4364,4364,25,33,72,55
4365,4365,85,85,72,375
4366,4366,53,62,37,64
4367,4367,45,65,37,17
4368,4368,46,61,37,626
4369,4369,55,74,60,98
4370,4370,49,46,51,154
4371,4371,64,84,89,342
4372,4372,27,48,43,296
4373,4373,73,88,91,704
4374,4374,50,65,64,618
4375,4375,26,40,90,576
4376,4376,21,32,74,297
4377,4377,70,61,63,503
4378,4378,40,68,60,663
4379,4379,61,72,60,484
4380,4380,60,60,34,242
4381,4381,36,50,52,39
4382,4382,55,64,75,618
4383,4383,68,50,44,692
4384,4384,58,63,44,361
4385,4385,73,74,91,324
4386,4386,38,41,34,569
4387,4387,63,61,45,223
4388,4388,54,58,71,502
4389,4389,70,93,69,187
4390,4390,34,58,46,258
4391,4391,75,54,53,252
4392,4392,29,45,93,122
4393,4393,88,80,70,101
4394,4394,39,54,31,517
4395,4395,45,59,48,259
4396,4396,84,95,65,308
4397,4397,50,42,54,444
4398,4398,57,67,35,558
4399,4399,35,69,44,569
4400,4400,20,40,36,209
4401,4401,73,45,49,322
4402,4402,39,48,45,375
4403,4403,68,76,89,294
4404,4404,57,44,33,500
4405,4405,33,58,37,628
4406,4406,70,52,66,721
4407,4407,13,28,91,420
4408,4408,46,73,38,433
4409,4409,53,57,56,475
4410,4410,48,60,48,315
4411,4411,49,58,45,218
4412,4412,55,54,31,55
4413,4413,33,62,50,519
4414,4414,31,44,40,322
4415,4415,19,42,82,537
4416,4416,31,69,36,381
4417,4417,26,58,36,168
4418,4418,15,50,86,165
4419,4419,45,54,25,469
4420,4420,53,46,23,56
4421,4421,33,36,21,24
4422,4422,43,81,71,637
4423,4423,42,55,52,674
4424,4424,71,68,44,560
4425,4425,40,63,32,293
4426,4426,39,43,48,506
4427,4427,53,51,60,384
4428,4428,80,93,87,513
4429,4429,74,66,63,123
4430,4430,24,58,22,240
4431,4431,40,80,57,396
4432,4432,39,50,39,635
4433,4433,32,44,25,423
4434,4434,42,67,49,278
4435,4435,35,56,26,656
4436,4436,34,64,41,477
4437,4437,51,57,63,508
4438,4438,78,88,71,661
4439,4439,80,57,35,174
4440,4440,28,36,72,400
4441,4441,45,47,57,127
4442,4442,48,64,62,502
4443,4443,46,82,69,178
4444,4444,38,64,46,286
4445,4445,29,40,30,708
4446,4446,23,35,90,331
4447,4447,30,63,48,201
4448,4448,34,26,79,113
4449,4449,84,85,85,660
4450,4450,42,68,62,484
4451,4451,53,52,56,662
4452,4452,52,77,68,589
4453,4453,58,78,61,207
4454,4454,25,33,81,192
4455,4455,48,53,43,290
4456,4456,41,42,30,147
4457,4457,35,42,74,62
4458,4458,22,25,75,80
4459,4459,60,92,78,56
4460,4460,31,65,39,85
4461,4461,58,53,43,509
4462,4462,64,72,31,482
4463,4463,24,42,55,51
4464,4464,72,86,88,412
4465,4465,50,31,54,342
4466,4466,47,47,49,468
4467,4467,39,40,51,4
4468,4468,38,47,50,397
4469,4469,11,37,70,270
4470,4470,56,58,40,397
4471,4471,47,47,33,316
4472,4472,30,38,82,297
4473,4473,28,64,46,617
4474,4474,42,59,52,171
4475,4475,33,58,29,496
4476,4476,79,83,85,339
4477,4477,61,95,74,205
4478,4478,40,53,41,46
4479,4479,44,63,41,362
4480,4480,22,21,72,446
4481,4481,66,76,74,306
4482,4482,68,87,94,309
4483,4483,39,60,44,470
4484,4484,47,67,38,157
4485,4485,84,83,87,297
4486,4486,61,88,75,695
4487,4487,67,41,40,161
4488,4488,85,85,70,326
4489,4489,31,63,49,266
4490,4490,49,79,68,681
4491,4491,52,68,39,10
4492,4492,33,50,72,241
4493,4493,55,49,35,700
4494,4494,54,69,57,170
4495,4495,53,71,40,503
4496,4496,70,47,42,232
4497,4497,45,58,58,177
4498,4498,26,55,39,650
4499,4499,25,70,41,412
4500,4500,33,33,74,591
4501,4501,45,47,46,486
4502,4502,12,23,78,119
4503,4503,30,46,57,612
4504,4504,50,76,63,596
4505,4505,30,47,51,668
4506,4506,16,25,93,218
4507,4507,68,89,74,381
4508,4508,16,35,89,567
4509,4509,48,44,30,195
4510,4510,60,75,85,2
4511,4511,19,34,94,576
4512,4512,72,59,56,519
4513,4513,77,63,53,409
4514,4514,23,56,46,144
4515,4515,65,58,40,453
4516,4516,25,68,34,718
4517,4517,51,46,46,657
4518,4518,80,70,76,12
4519,4519,79,68,62,392
4520,4520,16,27,78,294
4521,4521,56,79,68,104
4522,4522,39,56,43,227
4523,4523,32,62,30,203
4524,4524,69,84,81,444
4525,4525,35,28,73,342
4526,4526,41,71,66,661
4527,4527,21,40,74,491
4528,4528,71,61,42,640
4529,4529,68,85,68,316
4530,4530,39,66,31,422
4531,4531,58,53,55,335
4532,4532,38,48,30,695
4533,4533,45,41,60,216
4534,4534,40,32,48,78
4535,4535,89,93,92,717
4536,4536,79,74,58,535
4537,4537,55,55,40,716
4538,4538,61,73,83,120
4539,4539,29,58,23,251
4540,4540,39,50,44,568
4541,4541,12,33,84,635
4542,4542,23,27,75,705
4543,4543,69,95,74,668
4544,4544,45,51,50,320
4545,4545,45,54,34,182
4546,4546,25,41,79,175
4547,4547,36,51,36,368
4548,4548,52,49,47,282
4549,4549,62,75,66,269
4550,4550,67,85,63,364
4551,4551,57,69,39,28
4552,4552,62,67,66,353
4553,4553,23,33,84,129
4554,4554,48,75,38,188
4555,4555,77,64,49,587
4556,4556,48,55,53,270
4557,4557,85,71,82,198
4558,4558,54,64,42,633
4559,4559,75,92,94,381
4560,4560,52,57,31,544
4561,4561,61,67,52,465
4562,4562,66,92,81,623
4563,4563,42,81,55,460
4564,4564,81,92,92,713
4565,4565,25,69,53,33
4566,4566,79,78,84,284
4567,4567,31,51,39,598
4568,4568,44,62,26,583
4569,4569,50,66,58,717
4570,4570,46,33,55,472
4571,4571,76,71,42,99
4572,4572,16,31,92,33
4573,4573,54,34,35,669
4574,4574,53,47,55,206
4575,4575,32,47,39,195
4576,4576,46,63,63,622
4577,4577,30,58,42,633
4578,4578,75,50,54,594
4579,4579,61,89,73,182
4580,4580,69,71,48,91
4581,4581,36,69,45,393
4582,4582,40,47,39,492
4583,4583,46,73,59,226
4584,4584,18,34,91,693
4585,4585,41,66,35,38
4586,4586,10,33,76,198
4587,4587,59,73,57,384
4588,4588,54,66,55,237
4589,4589,23,42,45,286
4590,4590,45,60,32,388
4591,4591,87,93,69,373
4592,4592,89,80,95,424
4593,4593,61,54,58,723
4594,4594,55,85,62,344
4595,4595,68,44,35,715
4596,4596,37,45,54,317
4597,4597,28,70,64,476
4598,4598,33,38,88,457
4599,4599,75,72,36,179
4600,4600,73,81,64,48
4601,4601,25,48,57,224
4602,4602,77,84,73,620
4603,4603,49,63,50,373
4604,4604,12,33,89,567
4605,4605,26,57,54,636
4606,4606,76,52,59,204
4607,4607,73,68,73,384
4608,4608,65,72,76,298
4609,4609,69,72,93,446
4610,4610,90,78,77,590
4611,4611,47,47,50,511
4612,4612,56,51,38,404
4613,4613,76,82,81,30
4614,4614,24,64,36,729
4615,4615,68,57,30,208
4616,4616,55,70,34,167
4617,4617,56,85,57,436
4618,4618,26,48,34,405
4619,4619,84,93,87,313
4620,4620,39,66,52,76
4621,4621,63,50,32,204
4622,4622,29,35,70,419
4623,4623,64,66,43,125
4624,4624,57,65,49,11
4625,4625,65,64,72,636
4626,4626,31,30,90,456
4627,4627,53,83,75,160
4628,4628,28,30,86,127
4629,4629,80,44,60,45
4630,4630,79,82,89,116
4631,4631,57,40,40,427
4632,4632,62,50,60,443
4633,4633,43,72,69,622
4634,4634,83,83,85,303
4635,4635,59,60,44,402
4636,4636,48,44,65,404
4637,4637,59,52,31,711
4638,4638,43,74,51,490
4639,4639,64,56,57,430
4640,4640,62,65,33,611
4641,4641,62,44,57,623
4642,4642,39,63,37,306
4643,4643,82,78,93,635
4644,4644,62,79,86,247
4645,4645,11,23,87,73
4646,4646,55,60,43,3
4647,4647,73,73,72,367
4648,4648,42,54,53,720
4649,4649,56,66,54,337
4650,4650,51,64,61,235
4651,4651,57,63,56,203
4652,4652,24,26,95,467
4653,4653,55,53,58,291
4654,4654,40,63,27,651
4655,4655,30,44,76,55
4656,4656,26,36,78,608
4657,4657,27,65,52,668
4658,4658,51,79,54,495
4659,4659,32,38,22,670
4660,4660,11,27,87,191
4661,4661,49,40,42,318
4662,4662,33,20,93,128
4663,4663,73,55,50,721
4664,4664,25,24,89,594
4665,4665,32,42,31,127
4666,4666,36,57,48,50
4667,4667,26,32,94,70
4668,4668,72,53,40,95
4669,4669,31,66,36,13
4670,4670,15,46,76,334
4671,4671,56,52,73,655
4672,4672,85,77,81,248
4673,4673,30,69,43,514
4674,4674,52,83,71,173
4675,4675,72,84,92,672
4676,4676,67,57,64,63
4677,4677,60,76,47,371
4678,4678,47,48,50,323
4679,4679,20,39,70,243
4680,4680,66,74,43,154
4681,4681,38,58,38,388
4682,4682,34,43,48,289
4683,4683,82,77,83,446
4684,4684,44,60,50,668
4685,4685,49,46,55,166
4686,4686,74,67,48,22
4687,4687,33,47,23,649
4688,4688,42,73,74,457
4689,4689,38,61,61,173
4690,4690,76,90,92,60
4691,4691,53,74,49,480
4692,4692,39,46,55,681
4693,4693,79,71,57,613
4694,4694,77,80,69,310
4695,4695,11,32,77,472
4696,4696,68,95,79,310
4697,4697,32,50,75,120
4698,4698,31,43,26,470
4699,4699,54,55,43,684
4700,4700,32,36,70,372
4701,4701,56,59,37,185
4702,4702,22,38,76,332
4703,4703,40,41,45,682
4704,4704,20,38,36,387
4705,4705,25,49,36,9
4706,4706,32,40,50,64
4707,4707,58,37,55,326
4708,4708,70,78,87,676
4709,4709,38,58,32,33
4710,4710,35,62,54,40
4711,4711,26,41,53,188
4712,4712,62,79,70,370
4713,4713,53,73,48,197
4714,4714,56,66,27,537
4715,4715,35,68,21,679
4716,4716,36,68,34,675
4717,4717,57,56,34,326
4718,4718,12,24,71,201
4719,4719,72,81,86,667
4720,4720,42,57,33,360
4721,4721,13,42,77,90
4722,4722,81,74,74,124
4723,4723,57,67,26,277
4724,4724,49,59,45,311
4725,4725,35,37,88,251
4726,4726,45,52,26,158
4727,4727,22,31,88,404
4728,4728,30,47,44,373
4729,4729,24,34,85,142
4730,4730,59,64,49,613
4731,4731,78,85,95,645
4732,4732,48,50,51,354
4733,4733,30,70,38,480
4734,4734,57,62,61,25
4735,4735,60,40,39,201
4736,4736,75,67,41,147
4737,4737,51,64,51,254
4738,4738,42,65,36,104
4739,4739,77,70,58,306
4740,4740,78,66,44,728
4741,4741,43,65,51,188
4742,4742,36,55,46,109
4743,4743,58,48,24,45
4744,4744,81,92,76,246
4745,4745,47,65,60,164
4746,4746,57,60,43,67
4747,4747,45,75,47,149
4748,4748,64,77,94,635
4749,4749,39,47,30,336
4750,4750,79,70,71,208
4751,4751,63,48,53,451
4752,4752,24,27,79,490
4753,4753,19,34,83,616
4754,4754,40,66,58,483
4755,4755,10,34,79,604
4756,4756,55,84,50,722
4757,4757,75,83,76,636
4758,4758,79,82,43,189
4759,4759,31,34,75,404
4760,4760,59,53,36,579
4761,4761,26,60,40,258
4762,4762,53,44,49,327
4763,4763,26,62,41,510
4764,4764,30,60,45,500
4765,4765,52,53,38,29
4766,4766,50,32,48,504
4767,4767,33,54,26,239
4768,4768,41,83,70,135
4769,4769,12,26,93,14
4770,4770,48,44,31,277
4771,4771,26,58,46,259
4772,4772,83,91,80,521
4773,4773,41,50,54,327
4774,4774,58,60,44,211
4775,4775,44,69,54,327
4776,4776,12,50,95,713
4777,4777,51,37,33,318
4778,4778,47,44,56,474
4779,4779,81,86,91,395
4780,4780,35,59,31,481
4781,4781,31,40,60,296
4782,4782,69,85,86,427
4783,4783,45,63,47,620
4784,4784,46,31,43,464
4785,4785,12,44,86,536
4786,4786,69,71,32,395
4787,4787,66,76,93,16
4788,4788,47,62,48,94
4789,4789,38,66,53,504
4790,4790,54,54,52,99
4791,4791,70,86,90,603
4792,4792,50,83,53,308
4793,4793,15,46,89,55
4794,4794,54,61,47,69
4795,4795,24,35,82,50
4796,4796,25,57,45,579
4797,4797,66,80,58,271
4798,4798,47,59,34,141
4799,4799,82,89,92,452
4800,4800,50,31,22,114
4801,4801,37,62,27,222
4802,4802,22,41,80,441
4803,4803,56,48,58,194
4804,4804,52,66,42,683
4805,4805,10,27,76,392
4806,4806,45,50,40,191
4807,4807,50,84,45,71
4808,4808,39,51,45,663
4809,4809,54,51,40,461
4810,4810,26,67,47,427
4811,4811,54,70,55,389
4812,4812,32,47,21,665
4813,4813,64,46,60,720
4814,4814,32,59,37,730
4815,4815,58,32,31,682
4816,4816,68,60,30,575
4817,4817,30,63,52,487
4818,4818,30,54,56,666
4819,4819,49,44,22,694
4820,4820,57,59,61,470
4821,4821,57,69,26,525
4822,4822,67,41,30,228
4823,4823,79,71,64,394
4824,4824,55,70,45,571
4825,4825,26,35,53,114
4826,4826,50,69,42,321
4827,4827,70,73,33,443
4828,4828,42,50,37,443
4829,4829,62,74,93,393
4830,4830,42,50,51,263
4831,4831,75,65,53,101
4832,4832,57,74,61,575
4833,4833,16,45,94,485
4834,4834,65,75,54,301
4835,4835,82,78,75,515
4836,4836,49,61,41,716
4837,4837,63,75,42,556
4838,4838,40,41,31,620
4839,4839,20,21,89,2
4840,4840,40,40,29,161
4841,4841,16,24,78,724
4842,4842,64,62,45,706
4843,4843,77,93,66,229
4844,4844,38,52,40,257
4845,4845,12,45,79,32
4846,4846,70,44,34,460
4847,4847,26,65,61,319
4848,4848,22,36,55,566
4849,4849,12,31,80,622
4850,4850,55,51,52,430
4851,4851,33,62,42,366
4852,4852,30,64,47,518
4853,4853,70,92,92,682
4854,4854,21,30,71,201
4855,4855,34,70,46,704
4856,4856,36,49,26,34
4857,4857,34,54,63,353
4858,4858,47,66,63,280
4859,4859,23,23,93,540
4860,4860,41,54,45,382
4861,4861,47,70,35,167
4862,4862,51,67,50,126
4863,4863,39,63,48,662
4864,4864,19,25,86,177
4865,4865,33,41,33,688
4866,4866,62,51,46,517
4867,4867,13,41,80,615
4868,4868,27,70,33,472
4869,4869,12,35,76,118
4870,4870,46,39,43,442
4871,4871,57,50,48,303
4872,4872,67,53,47,438
4873,4873,45,40,52,621
4874,4874,50,40,31,704
4875,4875,45,43,52,131
4876,4876,64,45,55,319
4877,4877,77,82,67,359
4878,4878,53,59,58,309
4879,4879,64,68,39,89
4880,4880,24,32,77,340
4881,4881,63,59,41,336
4882,4882,38,50,46,135
4883,4883,38,57,35,27
4884,4884,26,57,34,385
4885,4885,46,62,31,360
4886,4886,41,56,35,480
4887,4887,33,45,58,566
4888,4888,63,47,33,153
4889,4889,47,62,25,533
4890,4890,50,44,30,369
4891,4891,89,89,66,236
4892,4892,28,69,56,272
4893,4893,80,85,78,710
4894,4894,33,45,47,550
4895,4895,52,64,22,435
4896,4896,52,61,39,318
4897,4897,79,85,94,350
4898,4898,77,82,87,473
4899,4899,26,57,23,264
4900,4900,36,66,49,441
4901,4901,64,91,70,568
4902,4902,53,69,56,482
4903,4903,82,80,83,553
4904,4904,27,54,39,401
4905,4905,63,72,88,579
4906,4906,81,78,71,713
4907,4907,17,50,85,566
4908,4908,55,61,50,355
4909,4909,53,57,40,175
4910,4910,44,62,55,314
4911,4911,71,78,57,551
4912,4912,89,77,85,661
4913,4913,53,68,38,476
4914,4914,64,73,50,181
4915,4915,47,46,52,57
4916,4916,60,52,31,305
4917,4917,36,41,38,18
4918,4918,35,56,48,538
4919,4919,63,93,71,155
4920,4920,46,61,44,647
4921,4921,55,41,39,448
4922,4922,53,50,52,680
4923,4923,57,49,47,304
4924,4924,33,23,75,48
4925,4925,21,31,75,95
4926,4926,74,73,45,119
4927,4927,29,53,55,95
4928,4928,74,79,73,274
4929,4929,10,42,85,730
4930,4930,54,47,51,510
4931,4931,60,93,71,120
4932,4932,45,56,49,524
4933,4933,39,42,55,654
4934,4934,76,79,79,131
4935,4935,51,74,40,461
4936,4936,21,43,20,42
4937,4937,33,55,49,143
4938,4938,52,47,34,81
4939,4939,40,45,47,255
4940,4940,30,68,45,145
4941,4941,33,48,23,132
4942,4942,56,44,48,126
4943,4943,54,70,58,218
4944,4944,80,62,58,682
4945,4945,68,66,50,160
4946,4946,48,66,58,276
4947,4947,34,64,38,396
4948,4948,79,56,65,36
4949,4949,70,78,71,332
4950,4950,74,70,92,485
4951,4951,52,78,49,162
4952,4952,15,47,82,607
4953,4953,38,65,49,559
4954,4954,27,59,58,401
4955,4955,42,46,27,425
4956,4956,85,90,66,459
4957,4957,30,46,75,101
4958,4958,27,67,48,620
4959,4959,30,66,55,728
4960,4960,28,36,60,262
4961,4961,30,49,59,323
4962,4962,21,38,37,531
4963,4963,28,36,90,119
4964,4964,24,21,70,350
4965,4965,60,59,25,59
4966,4966,34,44,81,460
4967,4967,74,83,95,609
4968,4968,64,78,71,546
4969,4969,76,70,65,572
4970,4970,48,44,46,74
4971,4971,81,80,65,598
4972,4972,49,58,25,553
4973,4973,48,51,60,21
4974,4974,69,59,55,397
4975,4975,24,36,47,258
4976,4976,65,70,44,72
4977,4977,62,60,47,106
4978,4978,19,35,71,393
4979,4979,65,92,70,729
4980,4980,65,54,50,532
4981,4981,21,39,58,234
4982,4982,38,69,20,364
4983,4983,59,64,53,56
4984,4984,46,44,30,616
4985,4985,54,70,30,430
4986,4986,50,56,40,292
4987,4987,48,65,42,443
4988,4988,41,30,49,301
4989,4989,66,55,68,377
4990,4990,80,73,71,71
4991,4991,34,52,33,364
4992,4992,35,63,20,382
4993,4993,65,61,43,313
4994,4994,66,85,69,532
4995,4995,74,73,73,148
4996,4996,71,50,37,631
4997,4997,48,69,57,631
4998,4998,35,42,64,723
4999,4999,45,70,43,81
5000,5000,31,24,90,400
