vulnerability_id,server_id,critical_count,high_count,medium_count,low_count,risk_level,last_scan_date
2382,2382,0,1,10,12,Medium,2026-07-25
2383,2383,2,2,5,6,Low,2026-07-25
2384,2384,0,5,7,9,High,2026-07-25
2385,2385,1,1,10,8,Medium,2026-07-25
2386,2386,1,3,13,15,Medium,2026-07-25
2387,2387,0,3,8,9,Medium,2026-07-25
2388,2388,1,4,8,15,Medium,2026-07-25
2389,2389,2,4,5,13,Low,2026-07-25
2390,2390,0,4,8,14,Medium,2026-07-25
2391,2391,2,2,9,9,Medium,2026-07-25
2392,2392,0,1,4,15,Low,2026-07-25
2393,2393,1,3,10,13,Medium,2026-07-25
2394,2394,2,1,5,6,Low,2026-07-25
2395,2395,1,3,6,7,Low,2026-07-25
2396,2396,3,10,15,23,Critical,2026-07-25
2397,2397,4,3,7,15,Critical,2026-07-25
2398,2398,0,5,14,16,High,2026-07-25
2399,2399,1,5,7,11,High,2026-07-25
2400,2400,0,5,5,18,High,2026-07-25
2401,2401,1,2,2,14,Low,2026-07-25
2402,2402,0,5,10,15,High,2026-07-25
2403,2403,1,3,2,6,Low,2026-07-25
2404,2404,0,0,3,7,Low,2026-07-25
2405,2405,4,10,20,10,Critical,2026-07-25
2406,2406,1,3,2,15,Low,2026-07-25
2407,2407,1,3,2,4,Low,2026-07-25
2408,2408,2,7,6,12,High,2026-07-25
2409,2409,0,2,6,14,Low,2026-07-25
2410,2410,0,3,6,5,Low,2026-07-25
2411,2411,2,4,4,11,Low,2026-07-25
2412,2412,1,5,6,11,High,2026-07-25
2413,2413,2,1,5,9,Low,2026-07-25
2414,2414,2,5,10,15,High,2026-07-25
2415,2415,1,2,6,5,Low,2026-07-25
2416,2416,1,1,7,14,Low,2026-07-25
2417,2417,2,4,14,9,Medium,2026-07-25
2418,2418,4,6,16,15,Critical,2026-07-25
2419,2419,0,4,6,9,Low,2026-07-25
2420,2420,0,4,4,6,Low,2026-07-25
2421,2421,1,2,8,14,Medium,2026-07-25
2422,2422,2,3,12,14,Medium,2026-07-25
2423,2423,1,8,19,15,High,2026-07-25
2424,2424,2,4,8,7,Medium,2026-07-25
2425,2425,3,5,9,20,Critical,2026-07-25
2426,2426,1,1,8,6,Medium,2026-07-25
2427,2427,1,4,12,8,Medium,2026-07-25
2428,2428,2,6,14,15,High,2026-07-25
2429,2429,0,1,9,11,Medium,2026-07-25
2430,2430,1,5,3,9,High,2026-07-25
2431,2431,2,4,5,8,Low,2026-07-25
2432,2432,2,4,14,13,Medium,2026-07-25
2433,2433,4,2,15,18,Critical,2026-07-25
2434,2434,0,1,4,13,Low,2026-07-25
2435,2435,0,2,6,12,Low,2026-07-25
2436,2436,1,2,9,12,Medium,2026-07-25
2437,2437,0,4,10,12,Medium,2026-07-25
2438,2438,2,2,9,11,Medium,2026-07-25
2439,2439,3,3,6,11,Critical,2026-07-25
2440,2440,0,1,6,13,Low,2026-07-25
2441,2441,1,2,2,11,Low,2026-07-25
2442,2442,2,4,4,12,Low,2026-07-25
2443,2443,0,4,3,12,Low,2026-07-25
2444,2444,1,1,12,10,Medium,2026-07-25
2445,2445,0,2,6,17,Low,2026-07-25
2446,2446,5,2,5,19,Critical,2026-07-25
2447,2447,0,2,6,5,Low,2026-07-25
2448,2448,3,4,5,11,Critical,2026-07-25
2449,2449,1,2,8,9,Medium,2026-07-25
2450,2450,1,3,19,19,Medium,2026-07-25
2451,2451,0,3,2,10,Low,2026-07-25
2452,2452,2,2,3,16,Low,2026-07-25
2453,2453,3,5,12,8,Critical,2026-07-25
2454,2454,0,2,7,15,Low,2026-07-25
2455,2455,1,3,8,13,Medium,2026-07-25
2456,2456,2,3,2,6,Low,2026-07-25
2457,2457,0,5,3,14,High,2026-07-25
2458,2458,1,6,15,5,High,2026-07-25
2459,2459,1,3,7,17,Low,2026-07-25
2460,2460,1,4,13,7,Medium,2026-07-25
2461,2461,0,1,2,13,Low,2026-07-25
2462,2462,4,10,9,20,Critical,2026-07-25
2463,2463,0,2,10,8,Medium,2026-07-25
2464,2464,5,6,17,15,Critical,2026-07-25
2465,2465,1,3,6,13,Low,2026-07-25
2466,2466,1,5,4,6,High,2026-07-25
2467,2467,2,4,12,8,Medium,2026-07-25
2468,2468,1,2,5,11,Low,2026-07-25
2469,2469,0,3,14,20,Medium,2026-07-25
2470,2470,2,8,9,29,High,2026-07-25
2471,2471,2,2,2,4,Low,2026-07-25
2472,2472,2,4,4,6,Low,2026-07-25
2473,2473,5,4,19,20,Critical,2026-07-25
2474,2474,2,3,9,9,Medium,2026-07-25
2475,2475,0,2,5,12,Low,2026-07-25
2476,2476,1,1,8,11,Medium,2026-07-25
2477,2477,3,1,9,20,Critical,2026-07-25
2478,2478,0,1,8,12,Medium,2026-07-25
2479,2479,2,4,8,10,Medium,2026-07-25
2480,2480,2,3,6,14,Low,2026-07-25
2481,2481,1,5,8,16,High,2026-07-25
2482,2482,0,5,8,15,High,2026-07-25
2483,2483,1,3,5,4,Low,2026-07-25
2484,2484,1,6,6,10,High,2026-07-25
2485,2485,1,3,5,15,Low,2026-07-25
2486,2486,2,4,14,17,Medium,2026-07-25
2487,2487,3,1,15,20,Critical,2026-07-25
2488,2488,1,1,5,12,Low,2026-07-25
2489,2489,0,4,14,11,Medium,2026-07-25
2490,2490,1,4,4,14,Low,2026-07-25
2491,2491,1,1,3,8,Low,2026-07-25
2492,2492,3,5,5,12,Critical,2026-07-25
2493,2493,1,3,5,8,Low,2026-07-25
2494,2494,5,9,16,13,Critical,2026-07-25
2495,2495,2,2,7,18,Low,2026-07-25
2496,2496,1,1,6,11,Low,2026-07-25
2497,2497,1,5,9,18,High,2026-07-25
2498,2498,1,2,5,9,Low,2026-07-25
2499,2499,3,3,13,7,Critical,2026-07-25
2500,2500,1,3,9,8,Medium,2026-07-25
2501,2501,2,2,10,8,Medium,2026-07-25
2502,2502,2,4,6,11,Low,2026-07-25
2503,2503,0,2,2,10,Low,2026-07-25
2504,2504,1,2,2,5,Low,2026-07-25
2505,2505,0,2,9,6,Medium,2026-07-25
2506,2506,1,2,7,13,Low,2026-07-25
2507,2507,1,2,5,4,Low,2026-07-25
2508,2508,0,6,4,16,High,2026-07-25
2509,2509,1,4,2,11,Low,2026-07-25
2510,2510,0,4,5,14,Low,2026-07-25
2511,2511,5,9,20,23,Critical,2026-07-25
2512,2512,5,7,11,16,Critical,2026-07-25
2513,2513,1,1,8,11,Medium,2026-07-25
2514,2514,0,2,19,13,Medium,2026-07-25
2515,2515,0,2,6,8,Low,2026-07-25
2516,2516,0,4,2,13,Low,2026-07-25
2517,2517,1,2,9,24,Medium,2026-07-25
2518,2518,3,7,7,26,Critical,2026-07-25
2519,2519,0,2,2,11,Low,2026-07-25
2520,2520,1,1,6,11,Low,2026-07-25
2521,2521,0,6,13,11,High,2026-07-25
2522,2522,0,4,7,10,Low,2026-07-25
2523,2523,1,1,4,13,Low,2026-07-25
2524,2524,2,4,13,6,Medium,2026-07-25
2525,2525,4,7,9,29,Critical,2026-07-25
2526,2526,5,7,9,23,Critical,2026-07-25
2527,2527,0,2,13,11,Medium,2026-07-25
2528,2528,0,2,11,5,Medium,2026-07-25
2529,2529,1,2,6,5,Low,2026-07-25
2530,2530,0,9,12,21,High,2026-07-25
2531,2531,0,3,10,15,Medium,2026-07-25
2532,2532,0,0,5,9,Low,2026-07-25
2533,2533,1,5,3,6,High,2026-07-25
2534,2534,1,4,3,13,Low,2026-07-25
2535,2535,0,1,9,15,Medium,2026-07-25
2536,2536,0,3,4,14,Low,2026-07-25
2537,2537,4,9,9,25,Critical,2026-07-25
2538,2538,0,2,13,9,Medium,2026-07-25
2539,2539,3,6,12,5,Critical,2026-07-25
2540,2540,2,4,4,5,Low,2026-07-25
2541,2541,3,6,18,20,Critical,2026-07-25
2542,2542,1,5,16,10,High,2026-07-25
2543,2543,1,2,7,8,Low,2026-07-25
2544,2544,4,5,13,21,Critical,2026-07-25
2545,2545,1,2,8,14,Medium,2026-07-25
2546,2546,1,2,7,6,Low,2026-07-25
2547,2547,1,2,8,5,Medium,2026-07-25
2548,2548,2,1,4,7,Low,2026-07-25
2549,2549,1,6,14,18,High,2026-07-25
2550,2550,0,3,3,18,Low,2026-07-25
2551,2551,1,3,8,5,Medium,2026-07-25
2552,2552,0,5,8,14,High,2026-07-25
2553,2553,2,3,15,11,Medium,2026-07-25
2554,2554,0,2,7,7,Low,2026-07-25
2555,2555,1,2,4,10,Low,2026-07-25
2556,2556,2,1,8,10,Medium,2026-07-25
2557,2557,2,5,9,15,High,2026-07-25
2558,2558,2,1,10,12,Medium,2026-07-25
2559,2559,2,4,2,5,Low,2026-07-25
2560,2560,0,5,4,6,High,2026-07-25
2561,2561,2,3,4,11,Low,2026-07-25
2562,2562,2,3,5,6,Low,2026-07-25
2563,2563,0,4,9,15,Medium,2026-07-25
2564,2564,0,1,3,5,Low,2026-07-25
2565,2565,1,5,11,10,High,2026-07-25
2566,2566,0,4,9,7,Medium,2026-07-25
2567,2567,0,4,10,10,Medium,2026-07-25
2568,2568,2,3,3,9,Low,2026-07-25
2569,2569,0,5,4,13,High,2026-07-25
2570,2570,5,5,11,26,Critical,2026-07-25
2571,2571,1,0,6,8,Low,2026-07-25
2572,2572,1,5,11,17,High,2026-07-25
2573,2573,0,3,7,8,Low,2026-07-25
2574,2574,1,4,10,13,Medium,2026-07-25
2575,2575,2,4,7,15,Low,2026-07-25
2576,2576,1,4,10,10,Medium,2026-07-25
2577,2577,1,2,4,10,Low,2026-07-25
2578,2578,2,3,8,10,Medium,2026-07-25
2579,2579,1,0,7,10,Low,2026-07-25
2580,2580,0,4,11,18,Medium,2026-07-25
2581,2581,3,3,19,22,Critical,2026-07-25
2582,2582,2,2,4,5,Low,2026-07-25
2583,2583,2,2,7,8,Low,2026-07-25
2584,2584,2,1,9,12,Medium,2026-07-25
2585,2585,0,1,6,9,Low,2026-07-25
2586,2586,0,0,5,13,Low,2026-07-25
2587,2587,3,4,4,6,Critical,2026-07-25
2588,2588,3,6,7,14,Critical,2026-07-25
2589,2589,2,3,8,8,Medium,2026-07-25
2590,2590,1,4,2,7,Low,2026-07-25
2591,2591,0,4,6,6,Low,2026-07-25
2592,2592,1,3,5,6,Low,2026-07-25
2593,2593,1,4,9,11,Medium,2026-07-25
2594,2594,3,6,7,18,Critical,2026-07-25
2595,2595,1,5,8,21,High,2026-07-25
2596,2596,1,3,4,9,Low,2026-07-25
2597,2597,1,2,10,10,Medium,2026-07-25
2598,2598,2,3,9,6,Medium,2026-07-25
2599,2599,0,3,6,10,Low,2026-07-25
2600,2600,2,1,6,10,Low,2026-07-25
2601,2601,0,4,14,18,Medium,2026-07-25
2602,2602,0,3,6,9,Low,2026-07-25
2603,2603,2,1,4,8,Low,2026-07-25
2604,2604,3,3,12,19,Critical,2026-07-25
2605,2605,1,8,14,17,High,2026-07-25
2606,2606,1,0,5,13,Low,2026-07-25
2607,2607,0,0,7,5,Low,2026-07-25
2608,2608,2,4,7,9,Low,2026-07-25
2609,2609,0,4,6,12,Low,2026-07-25
2610,2610,0,2,6,8,Low,2026-07-25
2611,2611,2,6,13,13,High,2026-07-25
2612,2612,2,3,6,13,Low,2026-07-25
2613,2613,0,1,8,11,Medium,2026-07-25
2614,2614,0,0,4,10,Low,2026-07-25
2615,2615,1,2,4,13,Low,2026-07-25
2616,2616,1,2,6,12,Low,2026-07-25
2617,2617,2,4,14,18,Medium,2026-07-25
2618,2618,1,5,9,10,High,2026-07-25
2619,2619,5,4,8,27,Critical,2026-07-25
2620,2620,2,2,9,9,Medium,2026-07-25
2621,2621,1,1,2,12,Low,2026-07-25
2622,2622,0,1,10,13,Medium,2026-07-25
2623,2623,1,0,6,13,Low,2026-07-25
2624,2624,0,5,13,19,High,2026-07-25
2625,2625,0,9,13,20,High,2026-07-25
2626,2626,4,6,9,23,Critical,2026-07-25
2627,2627,0,1,7,9,Low,2026-07-25
2628,2628,4,7,19,11,Critical,2026-07-25
2629,2629,0,4,14,15,Medium,2026-07-25
2630,2630,0,4,10,10,Medium,2026-07-25
2631,2631,0,2,7,7,Low,2026-07-25
2632,2632,1,5,12,7,High,2026-07-25
2633,2633,3,3,4,14,Critical,2026-07-25
2634,2634,2,5,8,6,High,2026-07-25
2635,2635,0,1,7,8,Low,2026-07-25
2636,2636,4,9,9,19,Critical,2026-07-25
2637,2637,1,4,2,10,Low,2026-07-25
2638,2638,2,3,3,9,Low,2026-07-25
2639,2639,0,1,5,7,Low,2026-07-25
2640,2640,1,3,7,8,Low,2026-07-25
2641,2641,0,1,4,8,Low,2026-07-25
2642,2642,1,3,10,15,Medium,2026-07-25
2643,2643,3,3,6,16,Critical,2026-07-25
2644,2644,0,2,9,13,Medium,2026-07-25
2645,2645,1,3,12,20,Medium,2026-07-25
2646,2646,0,3,4,14,Low,2026-07-25
2647,2647,1,1,5,13,Low,2026-07-25
2648,2648,0,8,13,10,High,2026-07-25
2649,2649,1,1,3,9,Low,2026-07-25
2650,2650,1,4,10,6,Medium,2026-07-25
2651,2651,2,3,3,5,Low,2026-07-25
2652,2652,2,2,5,12,Low,2026-07-25
2653,2653,0,3,2,14,Low,2026-07-25
2654,2654,1,4,9,5,Medium,2026-07-25
2655,2655,1,1,10,9,Medium,2026-07-25
2656,2656,2,3,11,27,Medium,2026-07-25
2657,2657,0,1,7,11,Low,2026-07-25
2658,2658,0,4,6,14,Low,2026-07-25
2659,2659,1,3,6,13,Low,2026-07-25
2660,2660,1,4,14,16,Medium,2026-07-25
2661,2661,2,4,12,6,Medium,2026-07-25
2662,2662,2,1,4,16,Low,2026-07-25
2663,2663,2,3,8,12,Medium,2026-07-25
2664,2664,3,4,20,16,Critical,2026-07-25
2665,2665,0,2,3,7,Low,2026-07-25
2666,2666,0,3,10,10,Medium,2026-07-25
2667,2667,2,1,2,12,Low,2026-07-25
2668,2668,1,1,3,11,Low,2026-07-25
2669,2669,3,4,10,26,Critical,2026-07-25
2670,2670,0,3,3,14,Low,2026-07-25
2671,2671,0,1,3,11,Low,2026-07-25
2672,2672,1,6,18,10,High,2026-07-25
2673,2673,1,2,15,16,Medium,2026-07-25
2674,2674,5,6,15,27,Critical,2026-07-25
2675,2675,1,2,12,10,Medium,2026-07-25
2676,2676,2,3,4,10,Low,2026-07-25
2677,2677,0,2,5,7,Low,2026-07-25
2678,2678,1,3,3,7,Low,2026-07-25
2679,2679,1,2,2,5,Low,2026-07-25
2680,2680,1,4,2,6,Low,2026-07-25
2681,2681,2,2,2,7,Low,2026-07-25
2682,2682,2,2,10,8,Medium,2026-07-25
2683,2683,2,2,10,7,Medium,2026-07-25
2684,2684,1,2,3,9,Low,2026-07-25
2685,2685,1,1,5,13,Low,2026-07-25
2686,2686,3,9,11,11,Critical,2026-07-25
2687,2687,5,10,5,23,Critical,2026-07-25
2688,2688,0,3,6,9,Low,2026-07-25
2689,2689,0,1,6,7,Low,2026-07-25
2690,2690,2,1,12,9,Medium,2026-07-25
2691,2691,2,1,7,11,Low,2026-07-25
2692,2692,1,4,2,9,Low,2026-07-25
2693,2693,1,6,5,9,High,2026-07-25
2694,2694,1,10,8,16,High,2026-07-25
2695,2695,0,1,3,11,Low,2026-07-25
2696,2696,5,5,8,21,Critical,2026-07-25
2697,2697,2,3,5,15,Low,2026-07-25
2698,2698,5,3,7,17,Critical,2026-07-25
2699,2699,0,1,7,5,Low,2026-07-25
2700,2700,2,1,6,12,Low,2026-07-25
2701,2701,0,2,3,5,Low,2026-07-25
2702,2702,1,1,4,14,Low,2026-07-25
2703,2703,1,3,4,13,Low,2026-07-25
2704,2704,1,4,4,5,Low,2026-07-25
2705,2705,2,4,12,7,Medium,2026-07-25
2706,2706,2,4,11,16,Medium,2026-07-25
2707,2707,2,4,7,11,Low,2026-07-25
2708,2708,0,3,4,7,Low,2026-07-25
2709,2709,3,5,6,7,Critical,2026-07-25
2710,2710,0,2,3,10,Low,2026-07-25
2711,2711,1,9,14,18,High,2026-07-25
2712,2712,2,3,3,11,Low,2026-07-25
2713,2713,3,6,15,26,Critical,2026-07-25
2714,2714,2,5,4,15,High,2026-07-25
2715,2715,0,2,3,10,Low,2026-07-25
2716,2716,1,4,18,11,Medium,2026-07-25
2717,2717,2,5,5,10,High,2026-07-25
2718,2718,5,10,14,18,Critical,2026-07-25
2719,2719,0,4,3,7,Low,2026-07-25
2720,2720,0,2,6,8,Low,2026-07-25
2721,2721,1,3,7,6,Low,2026-07-25
2722,2722,0,1,8,12,Medium,2026-07-25
2723,2723,0,5,12,10,High,2026-07-25
2724,2724,2,1,9,7,Medium,2026-07-25
2725,2725,3,4,6,9,Critical,2026-07-25
2726,2726,0,3,3,11,Low,2026-07-25
2727,2727,0,3,6,4,Low,2026-07-25
2728,2728,2,2,8,5,Medium,2026-07-25
2729,2729,0,2,7,18,Low,2026-07-25
2730,2730,1,2,5,8,Low,2026-07-25
2731,2731,1,3,6,10,Low,2026-07-25
2732,2732,5,8,16,14,Critical,2026-07-25
2733,2733,0,2,9,13,Medium,2026-07-25
2734,2734,1,0,2,6,Low,2026-07-25
2735,2735,0,4,2,8,Low,2026-07-25
2736,2736,0,2,5,5,Low,2026-07-25
2737,2737,1,4,10,14,Medium,2026-07-25
2738,2738,3,8,16,10,Critical,2026-07-25
2739,2739,0,2,6,7,Low,2026-07-25
2740,2740,1,2,2,9,Low,2026-07-25
2741,2741,2,4,7,12,Low,2026-07-25
2742,2742,2,1,10,8,Medium,2026-07-25
2743,2743,0,3,3,15,Low,2026-07-25
2744,2744,0,3,5,11,Low,2026-07-25
2745,2745,2,3,15,15,Medium,2026-07-25
2746,2746,0,1,5,18,Low,2026-07-25
2747,2747,1,1,12,16,Medium,2026-07-25
2748,2748,1,1,9,9,Medium,2026-07-25
2749,2749,0,3,5,5,Low,2026-07-25
2750,2750,2,4,7,9,Low,2026-07-25
2751,2751,4,5,10,23,Critical,2026-07-25
2752,2752,1,4,4,10,Low,2026-07-25
2753,2753,0,1,4,9,Low,2026-07-25
2754,2754,2,4,3,15,Low,2026-07-25
2755,2755,1,2,2,12,Low,2026-07-25
2756,2756,0,1,2,8,Low,2026-07-25
2757,2757,1,1,6,5,Low,2026-07-25
2758,2758,0,4,5,14,Low,2026-07-25
2759,2759,2,3,10,6,Medium,2026-07-25
2760,2760,0,3,9,7,Medium,2026-07-25
2761,2761,0,3,8,4,Medium,2026-07-25
2762,2762,2,3,2,15,Low,2026-07-25
2763,2763,0,1,3,13,Low,2026-07-25
2764,2764,0,0,2,13,Low,2026-07-25
2765,2765,2,3,8,13,Medium,2026-07-25
2766,2766,4,2,12,18,Critical,2026-07-25
2767,2767,2,4,6,11,Low,2026-07-25
2768,2768,1,5,3,13,High,2026-07-25
2769,2769,2,3,8,18,Medium,2026-07-25
2770,2770,0,6,12,11,High,2026-07-25
2771,2771,5,9,20,14,Critical,2026-07-25
2772,2772,0,1,4,8,Low,2026-07-25
2773,2773,2,5,10,8,High,2026-07-25
2774,2774,0,1,7,14,Low,2026-07-25
2775,2775,0,1,5,15,Low,2026-07-25
2776,2776,0,1,9,5,Medium,2026-07-25
2777,2777,1,5,15,8,High,2026-07-25
2778,2778,2,3,4,8,Low,2026-07-25
2779,2779,2,1,5,14,Low,2026-07-25
2780,2780,1,2,11,6,Medium,2026-07-25
2781,2781,0,5,4,15,High,2026-07-25
2782,2782,1,3,6,15,Low,2026-07-25
2783,2783,2,3,2,12,Low,2026-07-25
2784,2784,0,3,8,10,Medium,2026-07-25
2785,2785,1,5,6,9,High,2026-07-25
2786,2786,2,1,8,7,Medium,2026-07-25
2787,2787,1,1,2,10,Low,2026-07-25
2788,2788,1,4,4,10,Low,2026-07-25
2789,2789,2,2,6,8,Low,2026-07-25
2790,2790,1,4,8,16,Medium,2026-07-25
2791,2791,0,2,5,8,Low,2026-07-25
2792,2792,2,5,8,14,High,2026-07-25
2793,2793,1,1,5,13,Low,2026-07-25
2794,2794,3,5,13,15,Critical,2026-07-25
2795,2795,2,2,8,9,Medium,2026-07-25
2796,2796,0,1,9,9,Medium,2026-07-25
2797,2797,0,4,2,10,Low,2026-07-25
2798,2798,1,5,7,14,High,2026-07-25
2799,2799,1,4,3,10,Low,2026-07-25
2800,2800,1,1,5,11,Low,2026-07-25
2801,2801,2,2,10,13,Medium,2026-07-25
2802,2802,3,3,14,12,Critical,2026-07-25
2803,2803,0,2,12,11,Medium,2026-07-25
2804,2804,2,3,6,14,Low,2026-07-25
2805,2805,1,1,8,11,Medium,2026-07-25
2806,2806,1,2,8,8,Medium,2026-07-25
2807,2807,1,1,4,18,Low,2026-07-25
2808,2808,0,5,10,6,High,2026-07-25
2809,2809,1,1,5,11,Low,2026-07-25
2810,2810,0,1,10,17,Medium,2026-07-25
2811,2811,1,1,3,5,Low,2026-07-25
2812,2812,0,10,13,22,High,2026-07-25
2813,2813,0,3,5,12,Low,2026-07-25
2814,2814,1,2,7,9,Low,2026-07-25
2815,2815,3,3,6,5,Critical,2026-07-25
2816,2816,4,2,13,15,Critical,2026-07-25
2817,2817,2,2,12,17,Medium,2026-07-25
2818,2818,0,6,6,8,High,2026-07-25
2819,2819,2,4,20,22,Medium,2026-07-25
2820,2820,3,8,15,20,Critical,2026-07-25
2821,2821,0,5,7,15,High,2026-07-25
2822,2822,2,1,3,5,Low,2026-07-25
2823,2823,1,2,6,15,Low,2026-07-25
2824,2824,0,6,20,12,High,2026-07-25
2825,2825,1,2,8,9,Medium,2026-07-25
2826,2826,0,3,6,17,Low,2026-07-25
2827,2827,3,5,13,11,Critical,2026-07-25
2828,2828,3,3,13,26,Critical,2026-07-25
2829,2829,1,3,3,12,Low,2026-07-25
2830,2830,1,7,18,24,High,2026-07-25
2831,2831,1,4,4,11,Low,2026-07-25
2832,2832,2,4,8,15,Medium,2026-07-25
2833,2833,0,4,17,15,Medium,2026-07-25
2834,2834,0,3,8,11,Medium,2026-07-25
2835,2835,0,3,4,6,Low,2026-07-25
2836,2836,1,7,8,11,High,2026-07-25
2837,2837,1,1,10,9,Medium,2026-07-25
2838,2838,0,4,11,15,Medium,2026-07-25
2839,2839,1,6,13,10,High,2026-07-25
2840,2840,1,2,3,10,Low,2026-07-25
2841,2841,1,3,3,11,Low,2026-07-25
2842,2842,1,3,4,15,Low,2026-07-25
2843,2843,1,4,9,11,Medium,2026-07-25
2844,2844,1,4,4,12,Low,2026-07-25
2845,2845,1,3,7,5,Low,2026-07-25
2846,2846,2,2,2,6,Low,2026-07-25
2847,2847,1,3,6,6,Low,2026-07-25
2848,2848,1,4,6,9,Low,2026-07-25
2849,2849,1,4,10,10,Medium,2026-07-25
2850,2850,2,3,3,10,Low,2026-07-25
2851,2851,1,6,12,20,High,2026-07-25
2852,2852,1,4,10,7,Medium,2026-07-25
2853,2853,0,0,3,12,Low,2026-07-25
2854,2854,0,3,6,12,Low,2026-07-25
2855,2855,0,1,10,13,Medium,2026-07-25
2856,2856,1,5,8,14,High,2026-07-25
2857,2857,1,3,7,12,Low,2026-07-25
2858,2858,0,0,3,14,Low,2026-07-25
2859,2859,0,3,4,8,Low,2026-07-25
2860,2860,1,2,4,12,Low,2026-07-25
2861,2861,3,4,12,9,Critical,2026-07-25
2862,2862,1,3,9,11,Medium,2026-07-25
2863,2863,0,0,8,11,Medium,2026-07-25
2864,2864,1,4,4,13,Low,2026-07-25
2865,2865,2,5,5,9,High,2026-07-25
2866,2866,2,8,8,22,High,2026-07-25
2867,2867,2,8,12,30,High,2026-07-25
2868,2868,3,3,8,9,Critical,2026-07-25
2869,2869,0,5,5,15,High,2026-07-25
2870,2870,1,1,4,15,Low,2026-07-25
2871,2871,2,1,9,13,Medium,2026-07-25
2872,2872,1,2,2,6,Low,2026-07-25
2873,2873,3,5,11,15,Critical,2026-07-25
2874,2874,2,2,8,4,Medium,2026-07-25
2875,2875,1,1,5,16,Low,2026-07-25
2876,2876,0,3,5,4,Low,2026-07-25
2877,2877,1,2,8,11,Medium,2026-07-25
2878,2878,0,2,4,10,Low,2026-07-25
2879,2879,3,9,13,23,Critical,2026-07-25
2880,2880,1,1,9,10,Medium,2026-07-25
2881,2881,0,2,4,5,Low,2026-07-25
2882,2882,0,3,6,11,Low,2026-07-25
2883,2883,1,2,7,7,Low,2026-07-25
2884,2884,2,4,3,11,Low,2026-07-25
2885,2885,2,4,11,7,Medium,2026-07-25
2886,2886,0,2,11,11,Medium,2026-07-25
2887,2887,2,5,7,9,High,2026-07-25
2888,2888,3,3,15,8,Critical,2026-07-25
2889,2889,0,1,7,7,Low,2026-07-25
2890,2890,3,9,13,21,Critical,2026-07-25
2891,2891,2,3,6,10,Low,2026-07-25
2892,2892,0,1,4,11,Low,2026-07-25
2893,2893,1,1,5,12,Low,2026-07-25
2894,2894,2,3,6,9,Low,2026-07-25
2895,2895,3,5,5,11,Critical,2026-07-25
2896,2896,3,2,8,8,Critical,2026-07-25
2897,2897,1,1,6,12,Low,2026-07-25
2898,2898,0,10,17,29,High,2026-07-25
2899,2899,0,3,7,13,Low,2026-07-25
2900,2900,2,1,4,11,Low,2026-07-25
2901,2901,3,1,9,10,Critical,2026-07-25
2902,2902,1,3,11,6,Medium,2026-07-25
2903,2903,0,4,8,6,Medium,2026-07-25
2904,2904,1,3,11,14,Medium,2026-07-25
2905,2905,2,1,4,10,Low,2026-07-25
2906,2906,1,2,9,15,Medium,2026-07-25
2907,2907,0,2,3,11,Low,2026-07-25
2908,2908,0,2,10,12,Medium,2026-07-25
2909,2909,2,2,3,9,Low,2026-07-25
2910,2910,1,3,9,15,Medium,2026-07-25
2911,2911,1,3,8,8,Medium,2026-07-25
2912,2912,0,2,5,10,Low,2026-07-25
2913,2913,2,4,4,7,Low,2026-07-25
2914,2914,2,1,7,10,Low,2026-07-25
2915,2915,1,10,6,27,High,2026-07-25
2916,2916,3,1,15,10,Critical,2026-07-25
2917,2917,0,3,3,9,Low,2026-07-25
2918,2918,0,2,3,16,Low,2026-07-25
2919,2919,1,2,7,10,Low,2026-07-25
2920,2920,2,4,10,15,Medium,2026-07-25
2921,2921,1,4,3,9,Low,2026-07-25
2922,2922,4,4,9,12,Critical,2026-07-25
2923,2923,0,1,8,17,Medium,2026-07-25
2924,2924,3,4,6,20,Critical,2026-07-25
2925,2925,2,4,7,5,Low,2026-07-25
2926,2926,0,3,4,11,Low,2026-07-25
2927,2927,1,2,8,8,Medium,2026-07-25
2928,2928,1,5,5,18,High,2026-07-25
2929,2929,3,3,6,26,Critical,2026-07-25
2930,2930,1,3,8,11,Medium,2026-07-25
2931,2931,0,1,10,13,Medium,2026-07-25
2932,2932,0,0,3,11,Low,2026-07-25
2933,2933,4,9,18,20,Critical,2026-07-25
2934,2934,2,5,8,11,High,2026-07-25
2935,2935,5,6,14,27,Critical,2026-07-25
2936,2936,2,4,10,7,Medium,2026-07-25
2937,2937,0,1,6,15,Low,2026-07-25
2938,2938,1,4,3,14,Low,2026-07-25
2939,2939,1,1,3,11,Low,2026-07-25
2940,2940,3,6,11,28,Critical,2026-07-25
2941,2941,1,0,2,13,Low,2026-07-25
2942,2942,1,1,9,8,Medium,2026-07-25
2943,2943,0,2,3,5,Low,2026-07-25
2944,2944,2,3,7,4,Low,2026-07-25
2945,2945,2,4,4,7,Low,2026-07-25
2946,2946,4,5,18,20,Critical,2026-07-25
2947,2947,2,3,7,15,Low,2026-07-25
2948,2948,1,3,8,13,Medium,2026-07-25
2949,2949,0,2,12,21,Medium,2026-07-25
2950,2950,0,7,11,25,High,2026-07-25
2951,2951,0,4,11,24,Medium,2026-07-25
2952,2952,0,0,3,5,Low,2026-07-25
2953,2953,1,3,8,15,Medium,2026-07-25
2954,2954,2,6,15,18,High,2026-07-25
2955,2955,1,3,2,15,Low,2026-07-25
2956,2956,2,6,12,10,High,2026-07-25
