server_id,hostname,operating_system,environment,server_type,location,owner_team,created_date
321,API040,Ubuntu 22.04,UAT,API Server,Chennai,Infrastructure Team,2026-07-25
322,DB044,Ubuntu 22.04,Testing,Database Server,Hyderabad,Database Team,2026-07-25
323,API041,RHEL 8,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
324,DB045,RHEL 8,UAT,Database Server,Mumbai,Database Team,2026-07-25
325,DB046,RHEL 8,Testing,Database Server,Hyderabad,Database Team,2026-07-25
326,FILE047,RHEL 8,UAT,File Server,Pune,Windows Team,2026-07-25
327,MAIL052,Windows Server 2022,Production,Mail Server,Pune,Messaging Team,2026-07-25
328,FILE048,Windows Server 2022,Development,File Server,Pune,Windows Team,2026-07-25
329,APP056,Windows Server 2019,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
330,API042,Windows Server 2022,UAT,API Server,Chennai,Infrastructure Team,2026-07-25
331,APP057,RHEL 8,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
332,MAIL053,Ubuntu 22.04,UAT,Mail Server,Hyderabad,Messaging Team,2026-07-25
333,FILE049,RHEL 9,Production,File Server,Mumbai,Windows Team,2026-07-25
334,MAIL054,Windows Server 2019,Production,Mail Server,Pune,Messaging Team,2026-07-25
335,FILE050,Ubuntu 22.04,UAT,File Server,Mumbai,Windows Team,2026-07-25
336,WEB044,Windows Server 2022,Production,Web Server,Mumbai,Linux Team,2026-07-25
337,AUTH044,RHEL 8,Testing,Authentication Server,Pune,Security Team,2026-07-25
338,AUTH045,Windows Server 2019,Testing,Authentication Server,Hyderabad,Security Team,2026-07-25
339,API043,RHEL 9,Testing,API Server,Pune,Infrastructure Team,2026-07-25
340,APP058,Ubuntu 22.04,Development,Application Server,Hyderabad,Infrastructure Team,2026-07-25
341,APP059,RHEL 8,Development,Application Server,Chennai,Infrastructure Team,2026-07-25
342,AUTH046,RHEL 9,UAT,Authentication Server,Mumbai,Security Team,2026-07-25
343,API044,Ubuntu 22.04,Production,API Server,Pune,Infrastructure Team,2026-07-25
344,APP060,Windows Server 2022,Production,Application Server,Pune,Infrastructure Team,2026-07-25
345,MAIL055,RHEL 8,Production,Mail Server,Mumbai,Messaging Team,2026-07-25
346,APP061,Ubuntu 22.04,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
347,FILE051,Windows Server 2022,Testing,File Server,Bangalore,Windows Team,2026-07-25
348,FILE052,RHEL 9,Production,File Server,Chennai,Windows Team,2026-07-25
349,DB047,RHEL 8,UAT,Database Server,Bangalore,Database Team,2026-07-25
350,DB048,RHEL 9,Testing,Database Server,Mumbai,Database Team,2026-07-25
351,WEB045,RHEL 8,Testing,Web Server,Mumbai,Linux Team,2026-07-25
352,MAIL056,Windows Server 2022,Development,Mail Server,Chennai,Messaging Team,2026-07-25
353,AUTH047,Ubuntu 22.04,UAT,Authentication Server,Hyderabad,Security Team,2026-07-25
354,WEB046,Ubuntu 22.04,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
355,API045,Windows Server 2022,Development,API Server,Bangalore,Infrastructure Team,2026-07-25
356,DB049,RHEL 9,Testing,Database Server,Chennai,Database Team,2026-07-25
357,MAIL057,Windows Server 2019,Development,Mail Server,Chennai,Messaging Team,2026-07-25
358,WEB047,RHEL 9,UAT,Web Server,Chennai,Linux Team,2026-07-25
359,API046,Windows Server 2022,Production,API Server,Mumbai,Infrastructure Team,2026-07-25
360,DB050,Windows Server 2019,Testing,Database Server,Chennai,Database Team,2026-07-25
361,APP062,Ubuntu 22.04,Development,Application Server,Chennai,Infrastructure Team,2026-07-25
362,API047,RHEL 8,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
363,APP063,Ubuntu 22.04,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
364,AUTH048,Windows Server 2022,Development,Authentication Server,Bangalore,Security Team,2026-07-25
365,APP064,Windows Server 2022,Development,Application Server,Hyderabad,Infrastructure Team,2026-07-25
366,DB051,RHEL 8,UAT,Database Server,Pune,Database Team,2026-07-25
367,AUTH049,Windows Server 2022,Development,Authentication Server,Pune,Security Team,2026-07-25
368,FILE053,RHEL 9,Testing,File Server,Chennai,Windows Team,2026-07-25
369,FILE054,Windows Server 2019,Development,File Server,Pune,Windows Team,2026-07-25
370,MAIL058,RHEL 9,Development,Mail Server,Chennai,Messaging Team,2026-07-25
371,WEB048,Windows Server 2022,Testing,Web Server,Bangalore,Linux Team,2026-07-25
372,WEB049,Ubuntu 22.04,Development,Web Server,Hyderabad,Linux Team,2026-07-25
373,DB052,RHEL 8,UAT,Database Server,Hyderabad,Database Team,2026-07-25
374,MAIL059,Ubuntu 22.04,Production,Mail Server,Mumbai,Messaging Team,2026-07-25
375,WEB050,Windows Server 2022,Development,Web Server,Pune,Linux Team,2026-07-25
376,DB053,Windows Server 2019,UAT,Database Server,Bangalore,Database Team,2026-07-25
377,AUTH050,RHEL 8,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
378,FILE055,Windows Server 2019,Production,File Server,Chennai,Windows Team,2026-07-25
379,DB054,Windows Server 2019,Development,Database Server,Hyderabad,Database Team,2026-07-25
380,APP065,Ubuntu 22.04,Production,Application Server,Chennai,Infrastructure Team,2026-07-25
381,AUTH051,RHEL 9,Production,Authentication Server,Bangalore,Security Team,2026-07-25
382,WEB051,Windows Server 2022,Production,Web Server,Mumbai,Linux Team,2026-07-25
383,API048,Windows Server 2022,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
384,WEB052,Windows Server 2019,UAT,Web Server,Chennai,Linux Team,2026-07-25
385,MAIL060,Windows Server 2019,Testing,Mail Server,Mumbai,Messaging Team,2026-07-25
386,API049,RHEL 9,Development,API Server,Mumbai,Infrastructure Team,2026-07-25
387,FILE056,RHEL 9,Testing,File Server,Mumbai,Windows Team,2026-07-25
388,FILE057,RHEL 9,Testing,File Server,Mumbai,Windows Team,2026-07-25
389,APP066,RHEL 9,UAT,Application Server,Chennai,Infrastructure Team,2026-07-25
390,AUTH052,Windows Server 2022,UAT,Authentication Server,Bangalore,Security Team,2026-07-25
391,DB055,RHEL 8,Testing,Database Server,Chennai,Database Team,2026-07-25
392,DB056,RHEL 8,Production,Database Server,Bangalore,Database Team,2026-07-25
393,FILE058,Windows Server 2022,UAT,File Server,Chennai,Windows Team,2026-07-25
394,APP067,RHEL 8,Development,Application Server,Bangalore,Infrastructure Team,2026-07-25
395,MAIL061,RHEL 9,Production,Mail Server,Pune,Messaging Team,2026-07-25
396,AUTH053,Windows Server 2022,Testing,Authentication Server,Pune,Security Team,2026-07-25
397,MAIL062,Windows Server 2022,Development,Mail Server,Hyderabad,Messaging Team,2026-07-25
398,DB057,RHEL 9,Development,Database Server,Pune,Database Team,2026-07-25
399,AUTH054,Windows Server 2022,Testing,Authentication Server,Pune,Security Team,2026-07-25
400,APP068,RHEL 8,UAT,Application Server,Pune,Infrastructure Team,2026-07-25
401,APP069,Windows Server 2019,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
402,API050,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
403,DB058,RHEL 9,Development,Database Server,Chennai,Database Team,2026-07-25
404,FILE059,RHEL 8,Development,File Server,Mumbai,Windows Team,2026-07-25
405,AUTH055,RHEL 9,Testing,Authentication Server,Chennai,Security Team,2026-07-25
406,DB059,RHEL 8,Testing,Database Server,Mumbai,Database Team,2026-07-25
407,WEB053,Windows Server 2019,Development,Web Server,Bangalore,Linux Team,2026-07-25
408,MAIL063,Windows Server 2019,UAT,Mail Server,Mumbai,Messaging Team,2026-07-25
409,FILE060,RHEL 9,Production,File Server,Hyderabad,Windows Team,2026-07-25
410,MAIL064,RHEL 8,Testing,Mail Server,Pune,Messaging Team,2026-07-25
411,FILE061,RHEL 8,Testing,File Server,Chennai,Windows Team,2026-07-25
412,MAIL065,Windows Server 2019,Development,Mail Server,Mumbai,Messaging Team,2026-07-25
413,AUTH056,Windows Server 2019,Production,Authentication Server,Pune,Security Team,2026-07-25
414,AUTH057,Windows Server 2019,Development,Authentication Server,Mumbai,Security Team,2026-07-25
415,APP070,Windows Server 2019,Production,Application Server,Chennai,Infrastructure Team,2026-07-25
416,APP071,Ubuntu 22.04,Production,Application Server,Mumbai,Infrastructure Team,2026-07-25
417,WEB054,Windows Server 2022,Development,Web Server,Bangalore,Linux Team,2026-07-25
418,FILE062,RHEL 8,Production,File Server,Bangalore,Windows Team,2026-07-25
419,DB060,Windows Server 2019,Development,Database Server,Pune,Database Team,2026-07-25
420,MAIL066,Ubuntu 22.04,Testing,Mail Server,Mumbai,Messaging Team,2026-07-25
421,API051,Ubuntu 22.04,UAT,API Server,Hyderabad,Infrastructure Team,2026-07-25
422,AUTH058,RHEL 8,Testing,Authentication Server,Mumbai,Security Team,2026-07-25
423,DB061,Windows Server 2019,UAT,Database Server,Mumbai,Database Team,2026-07-25
424,APP072,RHEL 8,Testing,Application Server,Hyderabad,Infrastructure Team,2026-07-25
425,WEB055,Windows Server 2019,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
426,WEB056,RHEL 9,UAT,Web Server,Mumbai,Linux Team,2026-07-25
427,MAIL067,Ubuntu 22.04,Production,Mail Server,Bangalore,Messaging Team,2026-07-25
428,APP073,Windows Server 2022,Production,Application Server,Pune,Infrastructure Team,2026-07-25
429,API052,Windows Server 2019,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
430,AUTH059,Windows Server 2019,Testing,Authentication Server,Mumbai,Security Team,2026-07-25
431,FILE063,RHEL 9,Development,File Server,Chennai,Windows Team,2026-07-25
432,MAIL068,RHEL 9,Development,Mail Server,Mumbai,Messaging Team,2026-07-25
433,MAIL069,Windows Server 2022,Production,Mail Server,Hyderabad,Messaging Team,2026-07-25
434,AUTH060,Ubuntu 22.04,Testing,Authentication Server,Chennai,Security Team,2026-07-25
435,API053,RHEL 9,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
436,APP074,RHEL 8,Development,Application Server,Pune,Infrastructure Team,2026-07-25
437,MAIL070,Ubuntu 22.04,Production,Mail Server,Chennai,Messaging Team,2026-07-25
438,AUTH061,Windows Server 2019,Production,Authentication Server,Pune,Security Team,2026-07-25
439,DB062,Windows Server 2019,Development,Database Server,Mumbai,Database Team,2026-07-25
440,WEB057,Windows Server 2022,Production,Web Server,Hyderabad,Linux Team,2026-07-25
441,API054,Windows Server 2019,Development,API Server,Mumbai,Infrastructure Team,2026-07-25
442,WEB058,Windows Server 2019,UAT,Web Server,Hyderabad,Linux Team,2026-07-25
443,APP075,Windows Server 2022,Testing,Application Server,Chennai,Infrastructure Team,2026-07-25
444,API055,Windows Server 2022,Production,API Server,Chennai,Infrastructure Team,2026-07-25
445,AUTH062,Windows Server 2019,UAT,Authentication Server,Pune,Security Team,2026-07-25
446,WEB059,Windows Server 2022,UAT,Web Server,Chennai,Linux Team,2026-07-25
447,MAIL071,RHEL 9,Production,Mail Server,Mumbai,Messaging Team,2026-07-25
448,MAIL072,Windows Server 2019,Development,Mail Server,Bangalore,Messaging Team,2026-07-25
449,MAIL073,RHEL 8,Development,Mail Server,Chennai,Messaging Team,2026-07-25
450,WEB060,Windows Server 2022,UAT,Web Server,Pune,Linux Team,2026-07-25
451,WEB061,Ubuntu 22.04,Production,Web Server,Chennai,Linux Team,2026-07-25
452,API056,Windows Server 2022,Testing,API Server,Chennai,Infrastructure Team,2026-07-25
453,API057,RHEL 8,UAT,API Server,Chennai,Infrastructure Team,2026-07-25
454,API058,Windows Server 2019,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
455,FILE064,Windows Server 2019,UAT,File Server,Hyderabad,Windows Team,2026-07-25
456,MAIL074,RHEL 8,UAT,Mail Server,Mumbai,Messaging Team,2026-07-25
457,APP076,Windows Server 2019,Production,Application Server,Bangalore,Infrastructure Team,2026-07-25
458,APP077,RHEL 9,Production,Application Server,Pune,Infrastructure Team,2026-07-25
459,DB063,RHEL 8,UAT,Database Server,Bangalore,Database Team,2026-07-25
460,APP078,RHEL 8,Development,Application Server,Hyderabad,Infrastructure Team,2026-07-25
461,AUTH063,RHEL 8,Development,Authentication Server,Chennai,Security Team,2026-07-25
462,DB064,Windows Server 2019,Production,Database Server,Pune,Database Team,2026-07-25
463,WEB062,Windows Server 2019,UAT,Web Server,Bangalore,Linux Team,2026-07-25
464,DB065,RHEL 9,Development,Database Server,Bangalore,Database Team,2026-07-25
465,API059,Windows Server 2022,UAT,API Server,Mumbai,Infrastructure Team,2026-07-25
466,DB066,Ubuntu 22.04,UAT,Database Server,Hyderabad,Database Team,2026-07-25
467,AUTH064,RHEL 8,UAT,Authentication Server,Mumbai,Security Team,2026-07-25
468,FILE065,RHEL 8,Development,File Server,Pune,Windows Team,2026-07-25
469,FILE066,Ubuntu 22.04,Testing,File Server,Bangalore,Windows Team,2026-07-25
470,DB067,Windows Server 2019,Development,Database Server,Hyderabad,Database Team,2026-07-25
471,APP079,Windows Server 2019,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
472,API060,Windows Server 2022,Production,API Server,Hyderabad,Infrastructure Team,2026-07-25
473,API061,RHEL 8,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
474,AUTH065,Ubuntu 22.04,Production,Authentication Server,Pune,Security Team,2026-07-25
475,MAIL075,RHEL 8,Development,Mail Server,Chennai,Messaging Team,2026-07-25
476,API062,Ubuntu 22.04,UAT,API Server,Bangalore,Infrastructure Team,2026-07-25
477,API063,RHEL 9,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
478,API064,RHEL 8,Testing,API Server,Mumbai,Infrastructure Team,2026-07-25
479,FILE067,RHEL 9,Production,File Server,Bangalore,Windows Team,2026-07-25
480,APP080,Windows Server 2019,Development,Application Server,Chennai,Infrastructure Team,2026-07-25
481,MAIL076,RHEL 8,Production,Mail Server,Chennai,Messaging Team,2026-07-25
482,API065,RHEL 8,Testing,API Server,Bangalore,Infrastructure Team,2026-07-25
483,DB068,RHEL 9,Testing,Database Server,Hyderabad,Database Team,2026-07-25
484,FILE068,Windows Server 2019,UAT,File Server,Bangalore,Windows Team,2026-07-25
485,APP081,RHEL 8,UAT,Application Server,Bangalore,Infrastructure Team,2026-07-25
486,WEB063,Windows Server 2019,Production,Web Server,Bangalore,Linux Team,2026-07-25
487,API066,Windows Server 2022,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
488,FILE069,Windows Server 2022,Testing,File Server,Hyderabad,Windows Team,2026-07-25
489,API067,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
490,APP082,Windows Server 2019,UAT,Application Server,Mumbai,Infrastructure Team,2026-07-25
491,APP083,RHEL 8,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
492,APP084,Ubuntu 22.04,Testing,Application Server,Pune,Infrastructure Team,2026-07-25
493,WEB064,Windows Server 2022,Production,Web Server,Chennai,Linux Team,2026-07-25
494,MAIL077,Ubuntu 22.04,Development,Mail Server,Hyderabad,Messaging Team,2026-07-25
495,AUTH066,Windows Server 2019,UAT,Authentication Server,Bangalore,Security Team,2026-07-25
496,API068,Windows Server 2019,Development,API Server,Chennai,Infrastructure Team,2026-07-25
497,APP085,Windows Server 2022,Testing,Application Server,Hyderabad,Infrastructure Team,2026-07-25
498,FILE070,Windows Server 2022,Production,File Server,Hyderabad,Windows Team,2026-07-25
499,MAIL078,Ubuntu 22.04,UAT,Mail Server,Bangalore,Messaging Team,2026-07-25
500,AUTH067,RHEL 9,Production,Authentication Server,Chennai,Security Team,2026-07-25
501,AUTH068,Windows Server 2022,Testing,Authentication Server,Chennai,Security Team,2026-07-25
502,WEB065,Ubuntu 22.04,Development,Web Server,Pune,Linux Team,2026-07-25
503,API069,Windows Server 2019,Production,API Server,Chennai,Infrastructure Team,2026-07-25
504,WEB066,Windows Server 2019,Testing,Web Server,Chennai,Linux Team,2026-07-25
505,AUTH069,Windows Server 2019,Development,Authentication Server,Mumbai,Security Team,2026-07-25
506,FILE071,Ubuntu 22.04,UAT,File Server,Pune,Windows Team,2026-07-25
507,MAIL079,RHEL 8,Development,Mail Server,Mumbai,Messaging Team,2026-07-25
508,API070,Windows Server 2022,UAT,API Server,Pune,Infrastructure Team,2026-07-25
509,API071,RHEL 8,Production,API Server,Bangalore,Infrastructure Team,2026-07-25
510,AUTH070,RHEL 9,Testing,Authentication Server,Bangalore,Security Team,2026-07-25
511,AUTH071,RHEL 9,Development,Authentication Server,Bangalore,Security Team,2026-07-25
512,AUTH072,Windows Server 2022,Production,Authentication Server,Chennai,Security Team,2026-07-25
513,WEB067,Ubuntu 22.04,Production,Web Server,Bangalore,Linux Team,2026-07-25
514,FILE072,RHEL 9,Development,File Server,Hyderabad,Windows Team,2026-07-25
515,FILE073,Ubuntu 22.04,Development,File Server,Bangalore,Windows Team,2026-07-25
516,DB069,Ubuntu 22.04,Testing,Database Server,Mumbai,Database Team,2026-07-25
517,API072,RHEL 9,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
518,MAIL080,RHEL 9,UAT,Mail Server,Pune,Messaging Team,2026-07-25
519,AUTH073,RHEL 9,Development,Authentication Server,Hyderabad,Security Team,2026-07-25
520,API073,RHEL 8,Development,API Server,Mumbai,Infrastructure Team,2026-07-25
521,FILE074,Ubuntu 22.04,Development,File Server,Pune,Windows Team,2026-07-25
522,API074,RHEL 9,UAT,API Server,Chennai,Infrastructure Team,2026-07-25
523,WEB068,Ubuntu 22.04,Testing,Web Server,Bangalore,Linux Team,2026-07-25
524,FILE075,RHEL 9,UAT,File Server,Chennai,Windows Team,2026-07-25
525,APP086,Ubuntu 22.04,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
526,APP087,RHEL 9,Production,Application Server,Hyderabad,Infrastructure Team,2026-07-25
527,FILE076,RHEL 8,UAT,File Server,Hyderabad,Windows Team,2026-07-25
528,DB070,RHEL 8,Testing,Database Server,Mumbai,Database Team,2026-07-25
529,FILE077,Windows Server 2019,Development,File Server,Bangalore,Windows Team,2026-07-25
530,AUTH074,RHEL 9,Development,Authentication Server,Bangalore,Security Team,2026-07-25
531,MAIL081,Windows Server 2019,UAT,Mail Server,Pune,Messaging Team,2026-07-25
532,API075,Windows Server 2022,Development,API Server,Pune,Infrastructure Team,2026-07-25
533,WEB069,Ubuntu 22.04,Development,Web Server,Pune,Linux Team,2026-07-25
534,DB071,RHEL 9,UAT,Database Server,Hyderabad,Database Team,2026-07-25
535,DB072,RHEL 8,UAT,Database Server,Hyderabad,Database Team,2026-07-25
536,FILE078,RHEL 8,UAT,File Server,Mumbai,Windows Team,2026-07-25
537,WEB070,RHEL 8,UAT,Web Server,Mumbai,Linux Team,2026-07-25
538,MAIL082,RHEL 9,Production,Mail Server,Mumbai,Messaging Team,2026-07-25
539,DB073,RHEL 9,Development,Database Server,Chennai,Database Team,2026-07-25
540,API076,Ubuntu 22.04,Development,API Server,Hyderabad,Infrastructure Team,2026-07-25
541,APP088,RHEL 9,Production,Application Server,Bangalore,Infrastructure Team,2026-07-25
542,DB074,Windows Server 2022,Production,Database Server,Pune,Database Team,2026-07-25
543,MAIL083,Ubuntu 22.04,Testing,Mail Server,Bangalore,Messaging Team,2026-07-25
544,DB075,Windows Server 2019,Production,Database Server,Pune,Database Team,2026-07-25
545,AUTH075,RHEL 9,UAT,Authentication Server,Hyderabad,Security Team,2026-07-25
546,API077,RHEL 9,Production,API Server,Bangalore,Infrastructure Team,2026-07-25
547,FILE079,Windows Server 2019,Testing,File Server,Hyderabad,Windows Team,2026-07-25
